transaction_id,processing_date,gross_amount,operator_fee,net_amount
TX_202606_04417,2026-06-01 04:15:47,822.07,16.44,805.63
TX_202606_04418,2026-06-05 02:57:33,1425.09,28.5,1396.59
TX_202606_04419,2026-06-03 10:51:24,687.24,13.74,673.5
TX_202606_04420,2026-06-03 13:47:55,91.67,1.83,89.84
TX_202606_04421,2026-06-05 23:03:48,566.46,11.33,555.13
TX_202606_04422,2026-06-04 16:40:12,544.44,10.89,533.55
TX_202606_04423,2026-06-02 02:22:54,817.63,16.35,801.28
TX_202606_04424,2026-06-01 02:16:47,1252.49,25.05,1227.44
TX_202606_04425,2026-06-05 09:49:24,769.86,15.4,754.46
TX_202606_04426,2026-06-05 04:27:46,849.88,17.0,832.88
TX_202606_04426,2026-06-05 04:27:46,849.88,17.0,832.88
TX_202606_04427,2026-06-03 14:17:19,334.64,6.69,327.95
TX_202606_04428,2026-06-01 04:08:38,562.21,11.24,550.97
TX_202606_04429,2026-06-03 01:40:20,795.55,15.91,779.64
TX_202606_04430,2026-06-01 23:23:28,863.88,17.28,846.6
TX_202606_04431,2026-06-02 06:32:52,1020.46,20.41,1000.05
TX_202606_04432,2026-06-03 09:41:09,1118.02,22.36,1095.66
TX_202606_04433,2026-06-01 23:51:16,1059.75,21.2,1038.55
TX_202606_04434,2026-06-02 17:25:14,915.81,18.32,897.49
TX_202606_04435,2026-06-04 22:55:06,495.14,9.9,485.24
TX_202606_04436,2026-06-01 23:38:20,1256.09,25.12,1230.97
TX_202606_04437,2026-06-03 02:02:25,478.8,9.58,469.22
TX_202606_04438,2026-06-02 23:16:14,1383.66,27.67,1355.99
TX_202606_04439,2026-06-05 15:35:21,600.83,12.02,588.81
TX_202606_04440,2026-06-04 17:23:13,860.11,17.2,842.91
TX_202606_04441,2026-06-04 14:50:06,1315.56,26.31,1289.25
TX_202606_04442,2026-06-05 06:25:18,861.96,17.24,844.72
TX_202606_04443,2026-06-05 05:43:12,635.17,12.7,622.47
TX_202606_04444,2026-06-02 08:56:37,437.12,8.74,428.38
TX_202606_04445,2026-06-05 09:06:29,437.06,8.74,428.32
TX_202606_04446,2026-06-02 01:52:50,1488.55,29.77,1458.78
TX_202606_04447,2026-06-02 02:38:59,295.01,5.9,289.11
TX_202606_04448,2026-06-05 16:47:46,816.2,16.32,799.88
TX_202606_04449,2026-06-05 20:52:26,1294.48,25.89,1268.59
TX_202606_04450,2026-06-01 10:56:54,833.44,16.67,816.77
TX_202606_04451,2026-06-04 19:59:15,1158.25,28.96,1129.29
TX_202606_04452,2026-06-05 20:27:51,431.99,8.64,423.35
TX_202606_04453,2026-06-05 23:25:10,445.94,8.92,437.02
TX_202606_04454,2026-06-01 23:10:22,1287.93,25.76,1262.17
TX_202606_04455,2026-06-02 13:27:36,820.76,16.42,804.34
TX_202606_04456,2026-06-04 21:57:07,415.83,8.32,407.51
TX_202606_04457,2026-06-03 03:28:42,441.39,8.83,432.56
TX_202606_04458,2026-06-04 13:58:45,1455.02,29.1,1425.92
TX_202606_04459,2026-06-02 08:14:10,269.89,5.4,264.49
TX_202606_04460,2026-06-03 01:11:42,1253.54,25.07,1228.47
TX_202606_04461,2026-06-04 18:53:43,1121.76,22.44,1099.32
TX_202606_04462,2026-06-04 14:04:01,1293.28,25.87,1267.41
TX_202606_04463,2026-06-02 12:24:15,928.02,18.56,909.46
TX_202606_04464,2026-06-05 04:53:06,1497.32,29.95,1467.37
TX_202606_04465,2026-06-03 14:27:33,1276.18,25.52,1250.66
TX_202606_04466,2026-06-03 01:13:17,604.13,12.08,592.05
TX_202606_04466,2026-06-03 01:13:17,604.13,12.08,592.05
TX_202606_04467,2026-06-01 01:42:52,194.84,3.9,190.94
TX_202606_04468,2026-06-02 18:33:06,1305.72,26.11,1279.61
TX_202606_04469,2026-06-02 19:04:47,73.08,1.46,71.62
TX_202606_04470,2026-06-04 22:26:27,297.45,5.95,291.5
TX_202606_04471,2026-06-02 17:27:25,209.58,4.19,205.39
TX_202606_04472,2026-06-05 08:49:41,535.42,10.71,524.71
TX_202606_04473,2026-06-02 02:45:58,1492.03,29.84,1462.19
TX_202606_04474,2026-06-04 02:09:05,756.89,15.14,741.75
TX_202606_04475,2026-06-03 20:23:04,486.14,9.72,476.42
TX_202606_04476,2026-06-05 06:50:03,1483.4,29.67,1453.73
TX_202606_04477,2026-06-05 18:22:17,574.69,11.49,563.2
TX_202606_04478,2026-06-02 10:35:37,753.07,15.06,738.01
TX_202606_04479,2026-06-04 05:27:51,980.82,19.62,961.2
TX_202606_04480,2026-06-01 05:24:02,546.74,10.93,535.81
TX_202606_04481,2026-06-03 23:16:58,644.03,12.88,631.15
TX_202606_04482,2026-06-05 01:58:42,1221.28,24.43,1196.85
TX_202606_04483,2026-06-04 03:39:03,72.8,1.46,71.34
TX_202606_04484,2026-06-05 20:00:31,1476.23,29.52,1446.71
TX_202606_04485,2026-06-01 10:37:18,1328.3,26.57,1301.73
TX_202606_04486,2026-06-03 05:09:56,1426.83,28.54,1398.29
TX_202606_04487,2026-06-01 00:35:01,237.41,4.75,232.66
TX_202606_04488,2026-06-05 13:32:19,396.28,7.93,388.35
TX_202606_04489,2026-06-03 21:41:27,154.72,3.09,151.63
TX_202606_04490,2026-06-04 11:11:21,229.0,4.58,224.42
TX_202606_04491,2026-06-03 17:21:16,984.76,19.7,965.06
TX_202606_04492,2026-06-05 05:56:59,878.77,17.58,861.19
TX_202606_04493,2026-06-01 00:35:09,484.56,9.69,474.87
TX_202606_04494,2026-06-01 17:46:04,1202.31,24.05,1178.26
TX_202606_04495,2026-06-04 10:44:13,859.95,17.2,842.75
TX_202606_04496,2026-06-01 23:11:45,1356.35,27.13,1329.22
TX_202606_04497,2026-06-05 16:12:26,13.53,0.27,13.26
TX_202606_04498,2026-06-02 07:54:13,346.46,6.93,339.53
TX_202606_04499,2026-06-01 14:51:11,167.7,3.35,164.35
TX_202606_04500,2026-06-02 13:04:47,1105.03,22.1,1082.93
TX_202606_04501,2026-06-04 15:54:29,1431.89,28.64,1403.25
TX_202606_04502,2026-06-04 19:37:05,1035.66,20.71,1014.95
TX_202606_04503,2026-06-05 00:37:49,341.93,6.84,335.09
TX_202606_04504,2026-06-03 00:06:09,76.57,1.53,75.04
TX_202606_04505,2026-06-05 04:04:00,1407.47,28.15,1379.32
TX_202606_04506,2026-06-01 11:46:12,1037.32,20.75,1016.57
TX_202606_04507,2026-06-04 12:29:21,1328.05,26.56,1301.49
TX_202606_04508,2026-06-02 16:34:57,470.52,9.41,461.11
TX_202606_04509,2026-06-05 14:32:45,1248.06,24.96,1223.1
TX_202606_04510,2026-06-02 01:56:15,1053.72,21.07,1032.65
TX_202606_04511,2026-06-01 12:31:22,506.14,10.12,496.02
TX_202606_04512,2026-06-04 20:59:44,461.6,9.23,452.37
TX_202606_04513,2026-06-01 16:32:03,984.82,19.7,965.12
TX_202606_04514,2026-06-02 23:52:16,1292.63,25.85,1266.78
TX_202606_04515,2026-06-05 04:27:35,599.93,12.0,587.93
TX_202606_04516,2026-06-02 08:24:12,1061.31,21.23,1040.08
TX_202606_04517,2026-06-04 00:07:53,699.15,13.98,685.17
TX_202606_04518,2026-06-04 10:32:53,1227.72,24.55,1203.17
TX_202606_04519,2026-06-05 08:58:07,697.05,13.94,683.11
TX_202606_04520,2026-06-01 11:27:10,217.5,4.35,213.15
TX_202606_04521,2026-06-05 21:08:30,69.08,1.38,67.7
TX_202606_04522,2026-06-05 02:36:08,1250.58,25.01,1225.57
TX_202606_04523,2026-06-05 10:33:41,778.72,15.57,763.15
TX_202606_04524,2026-06-02 02:16:13,635.23,12.7,622.53
TX_202606_04525,2026-06-05 23:44:26,122.28,2.45,119.83
TX_202606_04526,2026-06-02 21:05:03,691.92,13.84,678.08
TX_202606_04526,2026-06-02 21:05:03,691.92,13.84,678.08
TX_202606_04527,2026-06-04 19:02:41,927.02,18.54,908.48
TX_202606_04528,2026-06-05 09:21:04,1442.95,28.86,1414.09
TX_202606_04529,2026-06-01 15:36:59,166.29,3.33,162.96
TX_202606_04530,2026-06-05 16:04:03,1460.27,29.21,1431.06
TX_202606_04531,2026-06-02 07:02:08,1034.49,20.69,1013.8
TX_202606_04532,2026-06-03 20:24:57,683.47,13.67,669.8
TX_202606_04533,2026-06-01 20:39:37,1266.22,25.32,1240.9
TX_202606_04534,2026-06-05 00:15:51,1419.53,28.39,1391.14
TX_202606_04535,2026-06-01 23:31:40,22.66,0.45,22.21
TX_202606_04536,2026-06-03 06:51:09,890.72,17.81,872.91
TX_202606_04537,2026-06-03 09:43:01,618.93,12.38,606.55
TX_202606_04538,2026-06-01 14:41:33,193.04,3.86,189.18
TX_202606_04539,2026-06-04 07:30:21,87.73,1.75,85.98
TX_202606_04540,2026-06-02 01:28:20,1423.02,28.46,1394.56
TX_202606_04541,2026-06-02 16:30:39,881.19,17.62,863.57
TX_202606_04542,2026-06-03 00:35:13,582.57,11.65,570.92
TX_202606_04543,2026-06-03 18:25:24,1337.67,26.75,1310.92
TX_202606_04544,2026-06-01 21:57:11,322.56,6.45,316.11
TX_202606_04545,2026-06-01 15:59:27,1369.11,27.38,1341.73
TX_202606_04546,2026-06-01 06:08:26,1478.65,29.57,1449.08
TX_202606_04547,2026-06-04 17:18:08,774.17,15.48,758.69
TX_202606_04548,2026-06-04 15:34:16,1113.53,22.27,1091.26
TX_202606_04549,2026-06-03 01:59:36,18.25,0.36,17.89
TX_202606_04550,2026-06-05 19:18:48,1118.36,22.37,1095.99
TX_202606_04551,2026-06-04 23:04:38,251.4,5.03,246.37
TX_202606_04552,2026-06-01 20:30:36,1449.11,28.98,1420.13
TX_202606_04553,2026-06-04 18:34:01,460.76,9.22,451.54
TX_202606_04554,2026-06-05 02:41:13,142.93,2.86,140.07
TX_202606_04555,2026-06-01 00:53:26,910.99,18.22,892.77
TX_202606_04556,2026-06-03 14:52:56,194.99,3.9,191.09
TX_202606_04557,2026-06-03 16:09:57,1448.54,28.97,1419.57
TX_202606_04558,2026-06-01 13:20:34,610.92,12.22,598.7
TX_202606_04559,2026-06-04 19:45:23,698.4,13.97,684.43
TX_202606_04560,2026-06-02 22:31:06,126.28,2.53,123.75
TX_202606_04561,2026-06-04 09:21:29,934.95,18.7,916.25
TX_202606_04562,2026-06-05 11:00:47,25.68,0.51,25.17
TX_202606_04563,2026-06-05 16:03:24,746.79,14.94,731.85
TX_202606_04564,2026-06-03 11:19:55,283.57,5.67,277.9
TX_202606_04565,2026-06-04 06:51:09,184.99,3.7,181.29
TX_202606_04566,2026-06-02 19:19:19,1369.1,27.38,1341.72
TX_202606_04567,2026-06-02 07:48:17,66.91,1.34,65.57
TX_202606_04568,2026-06-03 07:42:22,1345.54,26.91,1318.63
TX_202606_04569,2026-06-02 14:30:51,1227.48,24.55,1202.93
TX_202606_04570,2026-06-02 22:13:24,674.91,13.5,661.41
TX_202606_04571,2026-06-02 06:16:32,41.59,0.83,40.76
TX_202606_04572,2026-06-01 10:30:31,1455.16,29.1,1426.06
TX_202606_04573,2026-06-04 11:19:01,1247.83,24.96,1222.87
TX_202606_04574,2026-06-03 03:02:53,142.01,2.84,139.17
TX_202606_04575,2026-06-01 21:01:16,787.24,15.74,771.5
TX_202606_04576,2026-06-03 18:51:53,1430.91,28.62,1402.29
TX_202606_04577,2026-06-04 21:34:43,1183.51,23.67,1159.84
TX_202606_04578,2026-06-04 11:45:18,1175.94,23.52,1152.42
TX_202606_04579,2026-06-05 06:26:20,1241.58,24.83,1216.75
TX_202606_04580,2026-06-04 12:10:48,657.09,13.14,643.95
TX_202606_04581,2026-06-02 22:25:02,1017.47,20.35,997.12
TX_202606_04582,2026-06-01 03:47:26,740.62,14.81,725.81
TX_202606_04583,2026-06-05 11:06:20,1076.21,21.52,1054.69
TX_202606_04584,2026-06-01 03:22:00,476.71,9.53,467.18
TX_202606_04585,2026-06-02 23:40:27,502.22,10.04,492.18
TX_202606_04586,2026-06-02 04:58:44,557.58,11.15,546.43
TX_202606_04587,2026-06-05 12:13:38,1433.62,28.67,1404.95
TX_202606_04588,2026-06-01 02:12:18,70.08,1.4,68.68
TX_202606_04589,2026-06-04 20:21:07,1417.38,28.35,1389.03
TX_202606_04590,2026-06-03 18:32:17,1308.78,26.18,1282.6
TX_202606_04591,2026-06-01 17:52:33,1262.99,25.26,1237.73
TX_202606_04592,2026-06-04 08:03:17,165.78,3.32,162.46
TX_202606_04593,2026-06-05 15:14:43,1359.09,27.18,1331.91
TX_202606_04594,2026-06-05 18:21:03,45.99,0.92,45.07
TX_202606_04595,2026-06-01 02:05:45,1309.53,26.19,1283.34
TX_202606_04596,2026-06-03 20:22:18,231.5,4.63,226.87
TX_202606_04597,2026-06-02 20:23:46,1166.08,23.32,1142.76
TX_202606_04598,2026-06-05 04:52:34,787.38,15.75,771.63
TX_202606_04599,2026-06-04 18:23:49,1105.2,22.1,1083.1
TX_202606_04600,2026-06-01 09:36:38,1065.87,21.32,1044.55
TX_202606_04601,2026-06-04 11:55:10,908.17,18.16,890.01
TX_202606_04602,2026-06-04 17:30:59,147.15,2.94,144.21
TX_202606_04603,2026-06-02 02:37:41,370.23,7.4,362.83
TX_202606_04604,2026-06-04 10:41:41,178.24,3.56,174.68
TX_202606_04605,2026-06-03 13:10:26,371.1,7.42,363.68
TX_202606_04606,2026-06-01 02:04:04,1412.76,28.26,1384.5
TX_202606_04607,2026-06-04 01:54:57,1071.85,21.44,1050.41
TX_202606_04608,2026-06-03 20:29:14,211.91,4.24,207.67
TX_202606_04609,2026-06-02 01:33:46,37.25,0.74,36.51
TX_202606_04610,2026-06-01 09:34:11,1075.7,21.51,1054.19
TX_202606_04611,2026-06-01 12:08:31,835.49,16.71,818.78
TX_202606_04612,2026-06-01 17:29:01,49.76,1.0,48.76
TX_202606_04613,2026-06-02 23:41:53,1081.03,21.62,1059.41
TX_202606_04615,2026-06-04 05:23:01,1314.91,26.3,1288.61
TX_202606_04616,2026-06-01 06:12:27,1169.67,23.39,1146.28
TX_202606_04617,2026-06-01 14:30:16,874.21,17.48,856.73
TX_202606_04618,2026-06-03 13:05:11,554.02,11.08,542.94
TX_202606_04619,2026-06-05 15:37:36,1382.82,27.66,1355.16
TX_202606_04620,2026-06-05 13:39:37,968.63,19.37,949.26
TX_202606_04621,2026-06-01 09:52:06,287.03,5.74,281.29
TX_202606_04622,2026-06-03 21:42:44,730.91,14.62,716.29
TX_202606_04623,2026-06-04 17:40:12,1298.0,25.96,1272.04
TX_202606_04624,2026-06-05 23:41:05,919.06,18.38,900.68
TX_202606_04625,2026-06-03 01:39:48,159.2,3.18,156.02
TX_202606_04626,2026-06-01 13:07:56,501.13,10.02,491.11
TX_202606_04627,2026-06-02 10:23:41,828.45,16.57,811.88
TX_202606_04628,2026-06-03 08:52:32,261.12,5.22,255.9
TX_202606_04629,2026-06-04 15:41:57,180.02,3.6,176.42
TX_202606_04630,2026-06-03 04:05:38,150.11,3.0,147.11
TX_202606_04631,2026-06-04 10:33:05,1291.51,25.83,1265.68
TX_202606_04632,2026-06-02 17:45:33,406.11,8.12,397.99
TX_202606_04633,2026-06-05 06:54:08,1049.09,20.98,1028.11
TX_202606_04634,2026-06-04 15:39:20,670.16,13.4,656.76
TX_202606_04635,2026-06-03 21:23:43,718.39,14.37,704.02
TX_202606_04636,2026-06-03 23:41:49,1198.23,29.96,1168.27
TX_202606_04637,2026-06-02 23:23:52,232.21,4.64,227.57
TX_202606_04638,2026-06-02 10:08:03,575.31,11.51,563.8
TX_202606_04639,2026-06-05 20:31:26,1063.29,21.27,1042.02
TX_202606_04640,2026-06-01 00:52:57,586.41,11.73,574.68
TX_202606_04641,2026-06-05 03:53:38,496.12,9.92,486.2
TX_202606_04642,2026-06-03 01:57:06,768.64,15.37,753.27
TX_202606_04643,2026-06-04 05:22:29,508.14,10.16,497.98
TX_202606_04644,2026-06-04 18:15:37,864.64,17.29,847.35
TX_202606_04645,2026-06-05 03:22:59,1067.52,26.69,1040.83
TX_202606_04646,2026-06-01 14:12:21,1201.36,24.03,1177.33
TX_202606_04647,2026-06-04 02:32:30,1325.64,26.51,1299.13
TX_202606_04648,2026-06-03 13:23:49,767.86,15.36,752.5
TX_202606_04649,2026-06-02 04:51:35,1270.92,25.42,1245.5
TX_202606_04650,2026-06-02 19:14:25,1149.9,23.0,1126.9
TX_202606_04651,2026-06-02 06:14:21,1243.81,24.88,1218.93
TX_202606_04652,2026-06-04 09:53:30,1158.13,23.16,1134.97
TX_202606_04653,2026-06-05 19:32:14,1377.8,27.56,1350.24
TX_202606_04654,2026-06-05 23:20:17,1365.09,27.3,1337.79
TX_202606_04655,2026-06-01 12:24:10,839.11,16.78,822.33
TX_202606_04656,2026-06-04 11:57:37,1166.53,23.33,1143.2
TX_202606_04657,2026-06-02 00:40:47,539.02,10.78,528.24
TX_202606_04658,2026-06-03 13:53:50,1359.84,27.2,1332.64
TX_202606_04659,2026-06-03 03:21:03,112.45,2.25,110.2
TX_202606_04660,2026-06-02 20:56:43,1467.54,29.35,1438.19
TX_202606_04661,2026-06-03 18:57:44,423.32,8.47,414.85
TX_202606_04662,2026-06-03 13:04:21,821.07,16.42,804.65
TX_202606_04663,2026-06-03 18:10:25,348.72,6.97,341.75
TX_202606_04664,2026-06-01 13:39:43,477.82,9.56,468.26
TX_202606_04665,2026-06-03 09:14:54,450.18,9.0,441.18
TX_202606_04667,2026-06-05 12:09:22,241.66,4.83,236.83
TX_202606_04668,2026-06-03 06:54:21,372.17,7.44,364.73
TX_202606_04669,2026-06-01 01:56:54,854.42,17.09,837.33
TX_202606_04670,2026-06-05 17:10:48,363.02,7.26,355.76
TX_202606_04671,2026-06-01 01:07:17,776.43,15.53,760.9
TX_202606_04672,2026-06-03 03:17:25,303.97,6.08,297.89
TX_202606_04673,2026-06-02 16:53:17,1221.19,24.42,1196.77
TX_202606_04674,2026-06-04 23:08:42,265.74,5.31,260.43
TX_202606_04675,2026-06-04 13:57:14,662.31,13.25,649.06
TX_202606_04676,2026-06-02 00:10:09,680.57,13.61,666.96
TX_202606_04677,2026-06-05 17:37:49,340.39,6.81,333.58
TX_202606_04678,2026-06-04 07:24:05,1327.2,26.54,1300.66
TX_202606_04679,2026-06-05 06:44:22,292.26,5.85,286.41
TX_202606_04680,2026-06-01 02:18:12,204.53,4.09,200.44
TX_202606_04681,2026-06-02 02:47:24,1152.59,23.05,1129.54
TX_202606_04682,2026-06-04 12:53:49,468.87,9.38,459.49
TX_202606_04683,2026-06-05 13:07:17,1386.96,27.74,1359.22
TX_202606_04684,2026-06-02 06:14:06,1202.91,24.06,1178.85
TX_202606_04685,2026-06-01 17:28:34,221.9,4.44,217.46
TX_202606_04686,2026-06-02 20:47:56,494.65,9.89,484.76
TX_202606_04687,2026-06-04 22:44:12,1015.32,20.31,995.01
TX_202606_04688,2026-06-05 17:27:33,731.15,14.62,716.53
TX_202606_04689,2026-06-05 00:04:02,1043.92,20.88,1023.04
TX_202606_04690,2026-06-03 06:02:06,928.45,18.57,909.88
TX_202606_04691,2026-06-05 09:26:18,448.26,8.97,439.29
TX_202606_04692,2026-06-04 05:59:45,735.11,14.7,720.41
TX_202606_04693,2026-06-05 20:47:10,979.62,19.59,960.03
TX_202606_04694,2026-06-01 01:58:55,592.82,11.86,580.96
TX_202606_04695,2026-06-05 10:59:33,113.06,2.26,110.8
TX_202606_04696,2026-06-01 05:25:45,921.17,18.42,902.75
TX_202606_04697,2026-06-01 02:19:21,426.51,8.53,417.98
TX_202606_04698,2026-06-02 19:51:46,654.0,13.08,640.92
TX_202606_04699,2026-06-03 08:11:03,64.41,1.29,63.12
TX_202606_04700,2026-06-05 16:56:00,29.34,0.59,28.75
TX_202606_04701,2026-06-01 05:41:23,91.38,1.83,89.55
TX_202606_04702,2026-06-05 16:48:56,963.84,19.28,944.56
TX_202606_04703,2026-06-05 09:33:15,798.04,15.96,782.08
TX_202606_04704,2026-06-01 01:13:01,596.98,11.94,585.04
TX_202606_04705,2026-06-02 08:38:53,692.76,13.86,678.9
TX_202606_04706,2026-06-02 10:15:09,202.52,4.05,198.47
TX_202606_04707,2026-06-03 05:39:00,1220.57,24.41,1196.16
TX_202606_04708,2026-06-01 21:07:44,90.41,1.81,88.6
TX_202606_04709,2026-06-05 23:23:47,969.87,19.4,950.47
TX_202606_04710,2026-06-03 16:38:00,1291.94,25.84,1266.1
TX_202606_04711,2026-06-04 16:55:01,744.13,14.88,729.25
TX_202606_04712,2026-06-05 09:55:08,707.19,14.14,693.05
TX_202606_04713,2026-06-05 23:43:51,168.32,3.37,164.95
TX_202606_04714,2026-06-01 15:37:27,747.36,14.95,732.41
TX_202606_04715,2026-06-04 05:18:27,125.93,2.52,123.41
TX_202606_04716,2026-06-02 21:49:29,704.8,14.1,690.7
TX_202606_04717,2026-06-03 07:55:57,1034.02,20.68,1013.34
TX_202606_04718,2026-06-04 10:17:48,125.07,2.5,122.57
TX_202606_04719,2026-06-01 18:47:08,240.1,4.8,235.3
TX_202606_04720,2026-06-04 17:31:02,913.11,18.26,894.85
TX_202606_04721,2026-06-04 16:12:09,358.03,7.16,350.87
TX_202606_04722,2026-06-02 23:11:18,818.26,16.37,801.89
TX_202606_04723,2026-06-05 13:07:19,522.41,10.45,511.96
TX_202606_04724,2026-06-05 07:52:27,923.76,18.48,905.28
TX_202606_04725,2026-06-03 19:38:07,1226.02,24.52,1201.5
TX_202606_04726,2026-06-03 07:23:54,88.73,1.77,86.96
TX_202606_04727,2026-06-03 07:24:24,1466.37,29.33,1437.04
TX_202606_04728,2026-06-04 01:44:42,808.09,16.16,791.93
TX_202606_04729,2026-06-01 21:52:41,1222.2,24.44,1197.76
TX_202606_04730,2026-06-03 00:54:26,1185.93,23.72,1162.21
TX_202606_04731,2026-06-05 22:07:04,39.01,0.78,38.23
TX_202606_04732,2026-06-01 02:15:26,289.06,5.78,283.28
TX_202606_04733,2026-06-03 19:34:31,261.06,5.22,255.84
TX_202606_04734,2026-06-01 04:42:46,1160.32,23.21,1137.11
TX_202606_04735,2026-06-01 21:14:07,1032.3,20.65,1011.65
TX_202606_04735,2026-06-01 21:14:07,1032.3,20.65,1011.65
TX_202606_04736,2026-06-03 18:01:55,619.92,15.5,604.42
TX_202606_04737,2026-06-03 08:44:42,1376.34,27.53,1348.81
TX_202606_04738,2026-06-02 22:59:23,1120.1,22.4,1097.7
TX_202606_04739,2026-06-01 09:09:51,1473.73,29.47,1444.26
TX_202606_04740,2026-06-02 21:36:39,1387.02,27.74,1359.28
TX_202606_04741,2026-06-05 18:29:34,898.14,17.96,880.18
TX_202606_04742,2026-06-05 08:43:23,354.96,7.1,347.86
TX_202606_04743,2026-06-01 19:35:42,1368.77,27.38,1341.39
TX_202606_04744,2026-06-05 04:42:36,1107.09,22.14,1084.95
TX_202606_04745,2026-06-04 08:48:11,1041.86,20.84,1021.02
TX_202606_04746,2026-06-05 12:57:12,794.23,15.88,778.35
TX_202606_04747,2026-06-03 15:19:32,955.87,19.12,936.75
TX_202606_04748,2026-06-03 04:44:57,674.15,13.48,660.67
TX_202606_04749,2026-06-01 16:50:36,400.28,8.01,392.27
TX_202606_04750,2026-06-02 23:47:21,1032.18,20.64,1011.54
TX_202606_04751,2026-06-04 15:19:46,447.66,8.95,438.71
TX_202606_04752,2026-06-01 06:11:22,1279.74,25.59,1254.15
TX_202606_04753,2026-06-05 11:51:38,505.08,10.1,494.98
TX_202606_04754,2026-06-02 09:18:11,378.59,7.57,371.02
TX_202606_04755,2026-06-04 04:43:19,1023.89,20.48,1003.41
TX_202606_04756,2026-06-04 06:11:47,1495.69,29.91,1465.78
TX_202606_04757,2026-06-05 19:59:35,1109.31,22.19,1087.12
TX_202606_04758,2026-06-03 20:27:26,1025.29,20.51,1004.78
TX_202606_04759,2026-06-01 20:00:01,409.81,8.2,401.61
TX_202606_04760,2026-06-02 16:42:57,1178.84,23.58,1155.26
TX_202606_04761,2026-06-03 01:03:11,464.62,9.29,455.33
TX_202606_04762,2026-06-05 23:06:33,1456.85,29.14,1427.71
TX_202606_04763,2026-06-01 23:27:07,1044.19,20.88,1023.31
TX_202606_04764,2026-06-04 05:31:31,386.84,9.67,377.17
TX_202606_04765,2026-06-01 07:02:04,636.77,12.74,624.03
TX_202606_04766,2026-06-02 06:08:37,1105.24,22.1,1083.14
TX_202606_04767,2026-06-01 02:28:37,245.83,4.92,240.91
TX_202606_04768,2026-06-05 20:37:47,162.06,3.24,158.82
TX_202606_04769,2026-06-02 17:03:36,1361.19,27.22,1333.97
TX_202606_04770,2026-06-05 13:29:48,1329.22,26.58,1302.64
TX_202606_04771,2026-06-01 09:18:25,386.23,7.72,378.51
TX_202606_04772,2026-06-02 04:19:22,509.86,10.2,499.66
TX_202606_04773,2026-06-05 14:18:48,811.29,16.23,795.06
TX_202606_04774,2026-06-03 12:15:03,839.89,16.8,823.09
TX_202606_04775,2026-06-04 05:41:05,1089.65,21.79,1067.86
TX_202606_04776,2026-06-04 11:17:37,833.49,16.67,816.82
TX_202606_04777,2026-06-01 13:53:31,16.05,0.32,15.73
TX_202606_04778,2026-06-02 20:34:42,1467.02,29.34,1437.68
TX_202606_04779,2026-06-05 01:49:46,947.45,18.95,928.5
TX_202606_04780,2026-06-04 07:34:28,1301.56,26.03,1275.53
TX_202606_04781,2026-06-03 20:33:08,1228.16,24.56,1203.6
TX_202606_04782,2026-06-03 10:56:17,1366.71,27.33,1339.38
TX_202606_04783,2026-06-04 18:03:38,895.82,17.92,877.9
TX_202606_04784,2026-06-03 19:51:35,638.95,12.78,626.17
TX_202606_04785,2026-06-03 05:06:12,720.25,14.41,705.84
TX_202606_04786,2026-06-05 07:52:15,411.05,8.22,402.83
TX_202606_04787,2026-06-05 14:47:33,1398.03,27.96,1370.07
TX_202606_04788,2026-06-03 01:46:32,127.74,2.55,125.19
TX_202606_04789,2026-06-01 14:06:05,196.24,3.92,192.32
TX_202606_04790,2026-06-01 09:44:17,36.99,0.74,36.25
TX_202606_04791,2026-06-04 14:55:00,851.47,17.03,834.44
TX_202606_04792,2026-06-04 12:44:29,145.95,2.92,143.03
TX_202606_04793,2026-06-02 20:27:20,117.72,2.35,115.37
TX_202606_04794,2026-06-04 08:54:59,370.47,7.41,363.06
TX_202606_04795,2026-06-01 13:14:32,126.58,2.53,124.05
TX_202606_04796,2026-06-01 20:10:15,1015.96,20.32,995.64
TX_202606_04797,2026-06-03 03:18:50,1257.38,25.15,1232.23
TX_202606_04798,2026-06-05 08:34:52,722.16,14.44,707.72
TX_202606_04799,2026-06-04 10:20:53,1077.63,21.55,1056.08
TX_202606_04800,2026-06-01 18:34:39,1275.99,25.52,1250.47
TX_202606_04801,2026-06-03 22:20:45,1038.14,20.76,1017.38
TX_202606_04802,2026-06-02 12:03:22,703.32,14.07,689.25
